timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
366907999,366907843,0.042218,0.00828645,-0.0253841,0.328515,0.0,0.0,0.0,-1.0
367009630,367009476,-0.105649,0.0603452,-0.0475325,0.323083,0.0,0.0,0.0,-1.0
367107215,367107061,0.149168,0.0120081,-0.089655,0.322475,0.0,0.0,0.0,-1.0
367209627,367209478,-0.059408,0.024636,-0.0875988,0.255071,0.0,0.0,0.0,-1.0
367311233,367311086,0.161736,-0.119292,-0.0916941,0.196664,0.0,0.0,0.0,-1.0
367412795,367412646,-0.265247,-0.0981918,-0.262826,0.163745,0.0,0.0,0.0,-1.0
367514430,367514285,-0.0550307,0.121741,-0.150094,0.139673,0.0,0.0,0.0,-1.0
367616826,367616678,0.0401093,-0.166985,-0.210266,0.129022,0.0,0.0,0.0,-1.0
367718415,367718262,0.0140539,-0.150183,-0.268353,0.127199,0.0,0.0,0.0,-1.0
367820024,367819883,0.215423,-0.102683,-0.115272,0.124963,0.0,0.0,0.0,1.0
367921622,367921478,0.0737809,-0.0411384,-0.156634,0.133744,0.0,0.0,0.0,1.0
368023228,368023079,-0.184196,0.136327,-0.245813,0.160567,0.0,0.0,0.0,1.0
368125626,368125484,0.0645443,0.0335754,-0.325877,0.172629,0.0,0.0,0.0,1.0
368227233,368227080,0.0985047,-0.0290211,-0.289915,0.187725,0.0,0.0,0.0,1.0
368328819,368328679,-0.152476,0.0633774,-0.220911,0.205312,0.0,0.0,0.0,1.0
368430419,368430261,-0.0298999,0.128433,-0.143874,0.216042,0.0,0.0,0.0,1.0
368532026,368531883,0.0821467,-0.124885,-0.236446,0.233201,0.0,0.0,0.0,1.0
368629606,368629477,0.0539155,-0.0557501,-0.179766,0.246604,0.0,0.0,0.0,1.0
368732019,368731863,0.0179438,0.0176443,-0.116718,0.260342,0.0,0.0,0.0,1.0
368833593,368833434,0.027955,0.0703373,0.00614659,0.247501,0.0,0.0,0.0,1.0
368935191,368935037,-0.0466786,0.0442187,0.0337748,0.234187,0.0,0.0,0.0,1.0
369036798,369036645,0.118257,-0.137405,-0.17082,0.2234,0.0,0.0,0.0,1.0
369138410,369138262,0.210589,-0.12339,-0.00598835,0.215358,0.0,0.0,0.0,1.0
369240824,369240675,-0.277798,-0.215566,-0.290708,0.202949,0.0,0.0,0.0,1.0
369342431,369342280,-0.10299,-0.00507554,-0.273358,0.180546,0.0,0.0,0.0,1.0
369444012,369443865,-0.119267,-0.314847,-0.440124,0.154085,0.0,0.0,0.0,1.0
369545623,369545482,0.0808618,-0.151289,-0.341794,0.136181,0.0,0.0,0.0,1.0
369648025,369647882,0.0171623,-0.0431626,-0.358688,0.154212,0.0,0.0,0.0,1.0
369753611,369753461,0.167411,-0.237049,-0.354042,0.15682,0.0,0.0,0.0,1.0
369855182,369855035,0.306158,-0.0601256,-0.260133,0.150672,0.0,0.0,0.0,1.0
369956822,369956676,0.0378636,-0.127224,-0.245678,0.151238,0.0,0.0,0.0,1.0
370058396,370058244,-0.236105,-0.211044,-0.212435,0.169096,0.0,0.0,0.0,1.0
370156001,370155859,0.201272,0.012173,-0.150726,0.154547,0.0,0.0,0.0,1.0
370258430,370258282,-0.0484407,-0.134702,-0.431128,0.158488,0.0,0.0,0.0,1.0
370360022,370359881,-0.192618,-0.0857606,-0.462615,0.156915,0.0,0.0,0.0,1.0
370461610,370461462,-0.128967,0.00184891,-0.189771,0.15448,0.0,0.0,0.0,1.0
370563235,370563081,0.00557199,-0.179391,0.00108847,0.149029,0.0,0.0,0.0,1.0
370665606,370665478,0.251257,0.512993,-0.292868,0.146375,0.0,0.0,0.0,1.0
370767201,370767063,-0.0385051,-0.0692932,-0.0831263,0.163753,0.0,0.0,0.0,1.0
370868805,370868676,0.0550962,-0.405797,-0.54043,0.228214,0.0,0.0,0.0,1.0
370970419,370970281,-0.412425,-0.492591,-0.49693,0.210421,0.0,0.0,0.0,1.0
371072008,371071876,-0.293387,-0.229041,-0.27251,0.203544,0.0,0.0,0.0,1.0
371174441,371174282,-0.0134685,0.0445679,-0.135009,0.257838,0.0,0.0,0.0,1.0
371276023,371275878,-0.266042,0.276443,-0.0993312,0.333863,0.0,0.0,0.0,1.0
371377631,371377478,0.198399,0.053323,0.00624416,0.32632,0.0,0.0,0.0,1.0
371479245,371479043,-0.0441605,0.0500143,-0.0148709,0.296782,0.0,0.0,0.0,1.0
371576820,371576676,-0.201626,0.0546232,-0.0673428,0.269345,0.0,0.0,0.0,1.0
371678430,371678277,0.221621,0.205679,0.068122,0.225958,0.0,0.0,0.0,1.0
371780817,371780655,0.106333,-0.15465,-0.200189,0.12,0.0,0.0,0.0,1.0
371882428,371882282,-0.0215814,0.182273,-0.346065,0.2321,0.0,0.0,0.0,1.0
371984024,371983882,-0.0649178,0.0124087,-0.0842558,0.230437,0.0,0.0,0.0,1.0
372085621,372085461,0.0833108,0.061204,-0.173013,0.230234,0.0,0.0,0.0,1.0
372187180,372187036,-0.172205,0.00382645,-0.323102,0.221543,0.0,0.0,0.0,1.0
372289622,372289476,0.175991,0.235687,-0.055964,0.226799,0.0,0.0,0.0,1.0
372391221,372391064,0.119606,0.138409,0.010285,0.210518,0.0,0.0,0.0,1.0
372492831,372492684,0.0989112,0.0835874,-0.0891699,0.203661,0.0,0.0,0.0,1.0
372594427,372594280,0.0980767,0.0356746,-0.0248712,0.22036,0.0,0.0,0.0,1.0
372696030,372695883,0.139042,0.146097,-0.0172929,0.227902,0.0,0.0,0.0,1.0
372798377,372798238,0.0292199,-0.421388,-0.209243,0.208117,0.0,0.0,0.0,1.0
372900005,372899879,0.264095,0.231971,-0.283186,0.214269,0.0,0.0,0.0,1.0
373001612,373001476,0.225391,0.244413,-0.210184,0.226705,0.0,0.0,0.0,1.0
373103190,373103062,-0.157789,-0.0392613,-0.1539,0.203988,0.0,0.0,0.0,1.0
373201630,373201478,0.0619553,-0.0123254,-0.071097,0.22067,0.0,0.0,0.0,1.0
373303191,373303043,0.0563651,0.0647184,0.00142498,0.232888,0.0,0.0,0.0,1.0
373404831,373404680,-0.0306682,0.0550301,-0.179051,0.237921,0.0,0.0,0.0,1.0
373506392,373506245,0.0711123,0.0468027,-0.0241393,0.233949,0.0,0.0,0.0,1.0
373608026,373607880,-0.0992933,0.00218864,-0.00360577,0.226616,0.0,0.0,0.0,1.0
373709628,373709480,-0.337617,0.00297099,-0.16242,0.236318,0.0,0.0,0.0,1.0
373812027,373811883,-0.114603,-0.0258672,-0.172889,0.237443,0.0,0.0,0.0,1.0
373913626,373913479,-0.248101,-0.00143129,-0.0720269,0.240169,0.0,0.0,0.0,1.0
374015230,374015080,0.0673055,0.0166141,-0.0956742,0.256372,0.0,0.0,0.0,1.0
374116812,374116662,0.0266232,-0.00844217,-0.137587,0.258486,0.0,0.0,0.0,1.0
374219278,374219078,0.137703,0.0737316,0.0689451,0.262765,0.0,0.0,0.0,1.0
374320822,374320675,-0.0420942,-0.0176239,-0.115947,0.267722,0.0,0.0,0.0,1.0
374422408,374422261,-0.147774,0.0331094,0.084334,0.270979,0.0,0.0,0.0,1.0
374524027,374523882,0.130602,-0.0544974,-0.20972,0.265956,0.0,0.0,0.0,1.0
374625621,374625476,-0.043842,0.0761015,0.0112507,0.246834,0.0,0.0,0.0,1.0
374727231,374727082,-0.024146,-0.0555256,-0.135165,0.244017,0.0,0.0,0.0,1.0
374829607,374829480,0.0130908,-0.00296435,0.0342752,0.232276,0.0,0.0,0.0,1.0
374931212,374931081,0.219106,0.0190993,0.0384481,0.207469,0.0,0.0,0.0,1.0
375032815,375032678,-0.0775708,-0.0616947,-0.170819,0.201202,0.0,0.0,0.0,1.0
375134414,375134283,-0.215242,-0.0147347,-0.267273,0.213375,0.0,0.0,0.0,1.0
375236837,375236677,0.0789417,-0.0926996,0.042563,0.19451,0.0,0.0,0.0,1.0
375338438,375338279,0.194077,-0.0539045,-0.134778,0.177089,0.0,0.0,0.0,1.0
375439986,375439834,0.112094,-0.0560531,-0.247969,0.175434,0.0,0.0,0.0,1.0
375541633,375541477,-0.108811,-0.173131,-0.308072,0.167747,0.0,0.0,0.0,1.0
375643223,375643074,-0.00880802,-0.146776,-0.364653,0.187949,0.0,0.0,0.0,1.0
375745600,375745461,-0.163766,-0.136363,-0.3673,0.175975,0.0,0.0,0.0,1.0
375847224,375847075,-0.128994,-0.192143,-0.567343,0.16566,0.0,0.0,0.0,1.0
375948820,375948678,0.272989,-0.102441,-0.315316,0.156332,0.0,0.0,0.0,1.0
376050411,376050260,0.100516,0.00304001,-0.132781,0.148954,0.0,0.0,0.0,1.0
376151981,376151834,-0.306079,-0.0490369,-0.171123,0.153732,0.0,0.0,0.0,1.0
376250430,376250280,0.0145514,-0.0130502,-0.18333,0.149422,0.0,0.0,0.0,1.0
376352020,376351869,-0.0797999,-0.189613,-0.461734,0.156768,0.0,0.0,0.0,1.0
376453578,376453435,0.0198516,-0.145844,-0.421579,0.167672,0.0,0.0,0.0,1.0
376555237,376555080,0.0630268,0.117977,-0.111275,0.161133,0.0,0.0,0.0,1.0
376656819,376656677,-0.352596,-0.0405881,-0.560926,0.176996,0.0,0.0,0.0,1.0
376758414,376758262,-0.0679503,-0.01847,-0.500759,0.184982,0.0,0.0,0.0,1.0
376860806,376860676,0.0198831,-0.0993823,-0.408877,0.174483,0.0,0.0,0.0,1.0
376962408,376962275,-0.377319,-0.203681,-0.455576,0.178937,0.0,0.0,0.0,1.0
377063993,377063861,-0.193759,-0.0210692,-0.231898,0.174173,0.0,0.0,0.0,1.0
377165618,377165483,-0.239676,0.062874,-0.478099,0.171992,0.0,0.0,0.0,1.0
377268004,377267875,0.212475,-0.117059,-0.0583122,0.150458,0.0,0.0,0.0,1.0
377369610,377369462,0.0886612,0.0597983,-0.194088,0.154635,0.0,0.0,0.0,1.0
377471236,377471084,-0.0734315,-0.0819451,-0.287622,0.155475,0.0,0.0,0.0,1.0
377572825,377572677,-0.11443,0.0203316,-0.316701,0.156799,0.0,0.0,0.0,1.0
377674427,377674276,-0.455895,0.0298363,-0.52961,0.168435,0.0,0.0,0.0,1.0
377772011,377771861,0.0607571,-0.173393,-0.322808,0.167266,0.0,0.0,0.0,1.0
377874424,377874279,-0.342748,-0.0864193,-0.380836,0.172181,0.0,0.0,0.0,1.0
377976030,377975887,-0.542816,-0.153005,-0.566949,0.149723,0.0,0.0,0.0,1.0
378077610,378077461,-0.432078,-0.138768,-0.563772,0.161589,0.0,0.0,0.0,1.0
378179287,378179081,-0.352973,-0.104311,-0.55322,0.190377,0.0,0.0,0.0,1.0
378281629,378281479,0.0616139,-0.174163,-0.178056,0.186246,0.0,0.0,0.0,1.0
378383210,378383062,0.226599,0.0432583,-0.369723,0.183717,0.0,0.0,0.0,1.0
378484820,378484676,-0.125633,-0.0901939,-0.278306,0.199109,0.0,0.0,0.0,1.0
378586423,378586279,0.0593427,-0.159282,-0.337559,0.192917,0.0,0.0,0.0,1.0
378688030,378687883,0.103407,-0.111127,-0.178562,0.192933,0.0,0.0,0.0,1.0
378789633,378789485,0.0722545,-0.0744924,-0.0728295,0.180082,0.0,0.0,0.0,1.0
378892023,378891877,-0.230649,-0.295907,-0.236013,0.16701,0.0,0.0,0.0,1.0
378993620,378993476,-0.135825,-0.0408832,-0.059967,0.169163,0.0,0.0,0.0,1.0
379095182,379095036,-0.146893,-0.125986,-0.175563,0.177985,0.0,0.0,0.0,1.0
379196827,379196678,-0.187531,-0.139751,-0.302103,0.176692,0.0,0.0,0.0,1.0
379299214,379299034,0.239117,0.0765046,-0.0592597,0.159852,0.0,0.0,0.0,1.0
379400816,379400684,0.102178,-0.0557497,-0.0206931,0.160815,0.0,0.0,0.0,1.0
379502430,379502281,-0.0789834,-0.0524219,0.0118072,0.170627,0.0,0.0,0.0,1.0
379604009,379603881,-0.203276,-0.0117487,0.0419803,0.177074,0.0,0.0,0.0,1.0
379705611,379705462,-0.364464,-0.0580759,-0.100789,0.188566,0.0,0.0,0.0,1.0
379808028,379807876,0.105032,-0.108093,-0.367035,0.181249,0.0,0.0,0.0,1.0
379909624,379909479,-0.060507,0.0354764,-0.101027,0.19471,0.0,0.0,0.0,1.0
380011222,380011075,-0.338984,-0.273807,-0.276175,0.189989,0.0,0.0,0.0,1.0
380112810,380112663,0.232021,0.185467,0.00797144,0.208446,0.0,0.0,0.0,1.0
380214425,380214277,-0.247435,-0.211623,-0.0971362,0.182912,0.0,0.0,0.0,1.0
380316822,380316674,-0.121076,-0.039528,0.0109365,0.190429,0.0,0.0,0.0,1.0
380418393,380418235,-0.0451334,-0.00644311,-0.213584,0.205796,0.0,0.0,0.0,1.0
380520033,380519883,0.145676,0.0023644,0.129804,0.192111,0.0,0.0,0.0,1.0
380621626,380621479,-0.0853519,-0.0507591,-0.167308,0.182642,0.0,0.0,0.0,1.0
380723221,380723071,-0.144349,-0.103372,-0.280563,0.184661,0.0,0.0,0.0,1.0
380821622,380821479,-0.00986051,-0.139862,-0.204734,0.171019,0.0,0.0,0.0,1.0
380923225,380923078,0.00971968,-0.0696866,-0.0761498,0.181795,0.0,0.0,0.0,1.0
381024817,381024661,0.187893,-0.206323,-0.0768138,0.165257,0.0,0.0,0.0,1.0
381126430,381126283,-0.180104,-0.146993,-0.223703,0.169707,0.0,0.0,0.0,1.0
381227987,381227838,0.049078,-0.191542,-0.236557,0.180763,0.0,0.0,0.0,1.0
381329621,381329478,-0.330141,-0.214255,-0.312317,0.192252,0.0,0.0,0.0,1.0
381431973,381431837,0.132827,-0.114986,0.0807623,0.203146,0.0,0.0,0.0,1.0
381533606,381533476,0.0534962,0.0296598,-0.235677,0.227782,0.0,0.0,0.0,1.0
381635216,381635080,0.118734,-0.0638446,-0.175044,0.236901,0.0,0.0,0.0,1.0
381736779,381736642,-0.00750722,-0.0196159,-0.157086,0.237457,0.0,0.0,0.0,1.0
381839283,381839080,0.0328925,-0.135111,-0.100287,0.208488,0.0,0.0,0.0,1.0
381940826,381940675,0.195885,-0.0102124,-0.171782,0.194959,0.0,0.0,0.0,1.0
382042407,382042261,0.252654,-0.133248,-0.0744194,0.177155,0.0,0.0,0.0,1.0
382143982,382143835,-0.04785,-0.0165753,-0.247298,0.171257,0.0,0.0,0.0,1.0
382245631,382245477,0.0686099,-0.0279859,-0.0274967,0.179512,0.0,0.0,0.0,1.0
382343239,382343077,0.0441448,0.0212265,-0.213061,0.195708,0.0,0.0,0.0,1.0
382445585,382445436,-0.0938053,0.121917,0.121013,0.222495,0.0,0.0,0.0,1.0
382547231,382547082,-0.0572696,-0.123289,-0.153534,0.215046,0.0,0.0,0.0,1.0
382648824,382648675,-0.073231,-0.0457483,-0.152208,0.210775,0.0,0.0,0.0,1.0
382750409,382750261,-0.164045,0.0485572,-0.0710957,0.217335,0.0,0.0,0.0,1.0
382852827,382852675,-0.0510231,-0.0379127,-0.0300557,0.22383,0.0,0.0,0.0,1.0
382954441,382954275,0.220203,0.0321523,0.0888657,0.229423,0.0,0.0,0.0,1.0
383056003,383055860,-0.0583486,0.0999819,-0.0746222,0.12,0.0,0.0,0.0,1.0
383157620,383157475,0.0845013,-0.0980394,-0.205248,0.12,0.0,0.0,0.0,1.0
383259284,383259078,0.00273994,-0.00362829,-0.231186,0.300143,0.0,0.0,0.0,1.0
383361608,383361459,-0.0361801,-0.0223981,-0.197319,0.298716,0.0,0.0,0.0,1.0
383463231,383463083,-0.0304019,-0.0244926,-0.110156,0.270727,0.0,0.0,0.0,1.0
383564820,383564676,0.243009,0.0820597,0.0633622,0.253567,0.0,0.0,0.0,1.0
383666409,383666280,-0.171611,0.0419569,-0.0970752,0.228927,0.0,0.0,0.0,1.0
383767972,383767835,-0.157789,0.0250962,-0.161391,0.229495,0.0,0.0,0.0,1.0
383866428,383866280,-0.23261,-0.0804376,-0.195538,0.224323,0.0,0.0,0.0,1.0
383968032,383967880,0.034701,-0.0867833,-0.17677,0.225704,0.0,0.0,0.0,1.0
384069585,384069436,-0.333715,0.0244337,-0.289347,0.234928,0.0,0.0,0.0,1.0
384171237,384171082,-0.0153477,0.0244109,-0.173912,0.12,0.0,0.0,0.0,1.0
384272826,384272676,0.0301312,-0.0862228,-0.0664676,0.12,0.0,0.0,0.0,1.0
384374409,384374260,-0.137529,-0.274296,-0.209305,0.312461,0.0,0.0,0.0,1.0
384476826,384476678,-0.0339912,-0.00872099,-0.126528,0.318594,0.0,0.0,0.0,1.0
384578432,384578277,-0.0234708,0.068802,-0.184265,0.290484,0.0,0.0,0.0,1.0
384680027,384679870,0.0631668,-0.059616,-0.107724,0.257652,0.0,0.0,0.0,1.0
384781625,384781482,0.153932,-0.161585,-0.250749,0.250701,0.0,0.0,0.0,1.0
384884029,384883879,0.0800343,-0.0448928,-0.200538,0.250159,0.0,0.0,0.0,1.0
384985605,384985461,0.0269095,0.0744645,-0.0638848,0.263876,0.0,0.0,0.0,1.0
385087226,385087082,0.00171488,-0.0555654,-0.18337,0.25709,0.0,0.0,0.0,1.0
385188830,385188677,-0.146346,-0.0362496,-0.227619,0.255884,0.0,0.0,0.0,1.0
385290436,385290282,-0.0239724,-0.131922,-0.109684,0.259305,0.0,0.0,0.0,1.0
385392024,385391869,-0.0643258,-0.0543525,-0.00834263,0.263661,0.0,0.0,0.0,1.0
385490414,385490279,0.134139,-0.04678,-0.0769672,0.251686,0.0,0.0,0.0,1.0
385591977,385591836,-0.00481497,-0.105521,-0.278442,0.237215,0.0,0.0,0.0,1.0
385693596,385693462,-0.0328661,-0.0637777,-0.125726,0.22711,0.0,0.0,0.0,1.0
385795164,385795035,-0.0769253,-0.114663,-0.150757,0.209624,0.0,0.0,0.0,1.0
385896806,385896677,-0.0243922,-0.0922806,-0.0971292,0.215615,0.0,0.0,0.0,1.0
385999272,385999063,0.0946791,0.126941,-0.208418,0.207335,0.0,0.0,0.0,1.0
386100834,386100684,-0.0326912,-0.12668,-0.131496,0.215683,0.0,0.0,0.0,1.0
386202424,386202277,0.142476,-0.030052,-0.169578,0.207636,0.0,0.0,0.0,1.0
386304022,386303875,-0.128576,-0.0179182,-0.11721,0.1962,0.0,0.0,0.0,1.0
386405607,386405459,-0.042397,-0.20627,-0.191201,0.188213,0.0,0.0,0.0,1.0
386508019,386507877,-0.0284313,0.0884942,-0.098948,0.191146,0.0,0.0,0.0,1.0
386609621,386609477,-0.194635,-0.171129,-0.143096,0.188775,0.0,0.0,0.0,1.0
386711198,386711059,0.0934516,-0.0474261,-0.179517,0.182306,0.0,0.0,0.0,1.0
386812822,386812676,0.159018,0.0748401,0.0489578,0.188167,0.0,0.0,0.0,1.0
386914423,386914280,-0.0235724,0.0327159,-0.173789,0.183134,0.0,0.0,0.0,1.0
387012845,387012679,-0.216141,-0.067884,-0.178138,0.197674,0.0,0.0,0.0,1.0
387114434,387114282,0.167078,0.0979798,-0.0630931,0.211461,0.0,0.0,0.0,1.0
387216041,387215887,-0.0920842,-0.0865494,-0.275013,0.211868,0.0,0.0,0.0,1.0
387317619,387317478,0.0985435,-0.0462531,0.0958545,0.214376,0.0,0.0,0.0,1.0
387419236,387419036,-0.0491196,0.0614484,-0.321982,0.214997,0.0,0.0,0.0,1.0
387521608,387521478,0.11731,-0.0142543,0.00602075,0.196834,0.0,0.0,0.0,1.0
387623219,387623078,-0.202906,-0.26391,-0.174868,0.190436,0.0,0.0,0.0,1.0
387724812,387724683,0.139038,0.0242369,-0.0557368,0.191711,0.0,0.0,0.0,1.0
387826413,387826277,0.273014,-0.101581,-0.243266,0.200456,0.0,0.0,0.0,1.0
387928016,387927882,-0.0684683,0.0272737,-0.0872454,0.187534,0.0,0.0,0.0,1.0
388030428,388030284,-0.296676,-0.111104,-0.317511,0.200429,0.0,0.0,0.0,1.0
388132023,388131877,0.0634692,-0.119149,-0.167046,0.183302,0.0,0.0,0.0,1.0
388233626,388233480,0.122282,-0.00695705,-0.0966347,0.182206,0.0,0.0,0.0,1.0
388335232,388335066,-0.116495,-0.0856588,-0.245107,0.177302,0.0,0.0,0.0,1.0
388436833,388436682,-0.134154,-0.108309,-0.341958,0.191121,0.0,0.0,0.0,1.0
388535186,388535040,0.233481,-0.0295035,-0.0823807,0.189253,0.0,0.0,0.0,1.0
388636833,388636682,-0.463586,-0.162708,-0.247202,0.195489,0.0,0.0,0.0,1.0
388738392,388738237,0.0828904,-0.188104,-0.279865,0.183849,0.0,0.0,0.0,1.0
388840029,388839884,0.00824103,-0.119367,-0.0130918,0.186156,0.0,0.0,0.0,1.0
388941627,388941480,-0.373017,0.0237271,-0.308158,0.19811,0.0,0.0,0.0,1.0
389043982,389043834,-0.23121,-0.0630767,-0.222524,0.189806,0.0,0.0,0.0,1.0
389145621,389145477,0.038011,-0.0665016,-0.205635,0.191259,0.0,0.0,0.0,1.0
389247232,389247083,-0.252864,-0.0131802,-0.131954,0.193259,0.0,0.0,0.0,1.0
389348809,389348660,0.137087,-0.131795,-0.126545,0.184997,0.0,0.0,0.0,1.0
389450385,389450235,0.106528,0.0379855,-0.0682192,0.187019,0.0,0.0,0.0,1.0
389552806,389552679,-0.0651988,0.11576,-0.116307,0.193851,0.0,0.0,0.0,1.0
389654405,389654264,0.0325107,-0.104821,-0.0697817,0.179026,0.0,0.0,0.0,1.0
389756016,389755884,-0.28965,-0.143613,-0.347172,0.189001,0.0,0.0,0.0,1.0
389857603,389857475,0.20948,-0.0567293,-0.226991,0.199744,0.0,0.0,0.0,1.0
389959267,389959081,0.130173,-0.121163,-0.0758661,0.198485,0.0,0.0,0.0,1.0
